"","ubigeo_inei","UbigeoMINSA","Vac6Jun","Vac28Jul","Vac18Oct","Poblacion18","departamento","provincia","distrito","SaludIDH","EducacionSIDHE","IngresoIDHE","IDH2019","IVIA","Pobreza","PobrezaExtrema","Avance1","Avance2","Avance3","IDHCategorias","PobrezaCategorias","IVIAnum","IVIACategorias"
"325","030705",325,26,191,499,696,"APURIMAC","GRAU","MAMARA",59.0742893673463,55.9783361435933,0.148345929840444,0.328507418156063,"0.42215770483017001",32.39691,13.51882,3.73563218390805,27.4425287356322,71.6954022988506,"Q2","Q3",0.42215770483017,"Q4"
"326","030706",326,32,167,495,802,"APURIMAC","GRAU","MICAELA BASTIDAS",61.2894102583499,74.7403059499625,0.0476070657154186,0.248528031337266,"0.661918044090271",52.038908,19.80564,3.99002493765586,20.8229426433915,61.7206982543641,"Q1","Q1",0.661918044090271,"Q2"
"327","030707",327,12,155,369,811,"APURIMAC","GRAU","PATAYPAMPA",67.741173095024,74.3318889775583,0.0167376830291983,0.175747538840506,"0.74266862869262695",51.920675,39.15252,1.47965474722565,19.1122071516646,45.4993834771887,"Q1","Q1",0.742668628692627,"Q1"
"328","030708",328,29,202,845,2559,"APURIMAC","GRAU","PROGRESO",72.0370653908378,54.6862597634854,0.103475013678869,0.307781473045833,"0.57739967107772805",49.28344,24.08082,1.13325517780383,7.89370847987495,33.0207112153185,"Q2","Q2",0.577399671077728,"Q3"
"329","030709",329,19,79,206,281,"APURIMAC","GRAU","SAN ANTONIO",55.6684450925013,56.8201156344744,0.169531869061783,0.351321726508881,"0.47915399074554399",38.126225,14.43945,6.76156583629893,28.1138790035587,73.3096085409253,"Q2","Q3",0.479153990745544,"Q4"
"330","030710",330,14,129,355,576,"APURIMAC","GRAU","SANTA ROSA",62.9941479528733,48.2970982893032,0.0464467793760261,0.218165717372332,"0.61050009727478005",48.160119,9.09376,2.43055555555556,22.3958333333333,61.6319444444444,"Q1","Q2",0.61050009727478,"Q2"
"331","030711",331,26,164,434,559,"APURIMAC","GRAU","TURPAY",62.7457146131603,58.4773690071466,0.14837819573672,0.351968359744879,"0.553289115428925",32.39691,12.38757,4.65116279069767,29.3381037567084,77.6386404293381,"Q2","Q3",0.553289115428925,"Q3"
"332","030712",332,48,209,622,813,"APURIMAC","GRAU","VILCABAMBA",61.6180659643794,83.5148492061426,0.189881267223952,0.426524354176218,"0.344018995761871",30.130696,2.9016,5.90405904059041,25.7072570725707,76.5067650676507,"Q3","Q3",0.344018995761871,"Q4"
"333","030713",333,4,109,379,708,"APURIMAC","GRAU","VIRUNDO",75.1805197916889,60.3834110217211,0.0781328436384874,0.296128425293679,"0.56709754467010498",41.359506,16.11618,0.564971751412429,15.3954802259887,53.5310734463277,"Q1","Q2",0.567097544670105,"Q3"
"334","030714",334,23,140,554,1081,"APURIMAC","GRAU","CURASCO",65.4011982548117,51.9029902430295,0.0456690574839224,0.212786021251445,"0.68091130256652799",53.796328,40.95565,2.12765957446809,12.9509713228492,51.2488436632747,"Q1","Q1",0.680911302566528,"Q1"
"335","040101",335,7344,30381,55639,74337,"AREQUIPA","AREQUIPA","AREQUIPA",78.8254984503236,81.6507711775608,0.609780927790243,0.762167135992239,"9.1921627521514906E-2",0.715245,0.028471,9.87933330642883,40.8692844747569,74.8469806422105,"Q4","Q5",0.0919216275215149,"Q5"
"336","040102",336,3639,18236,45922,69436,"AREQUIPA","AREQUIPA","ALTO SELVA ALEGRE",77.9475677483097,80.7898606262226,0.454352019986151,0.664430598239979,"0.19026917219162001",5.226929,0.48435,5.24079728094936,26.2630335848839,66.1357221038078,"Q4","Q5",0.19026917219162,"Q5"
"337","040103",337,4694,19882,49584,78446,"AREQUIPA","AREQUIPA","CAYMA",78.1673040546237,80.1265117879493,0.472461665780825,0.673855163600377,"0.18455320596694899",6.404694,0.525522,5.98373403360273,25.344823190475,63.2078117431099,"Q4","Q5",0.184553205966949,"Q5"
"338","040104",338,5779,28230,80860,138893,"AREQUIPA","AREQUIPA","CERRO COLORADO",77.2408324916572,78.204125011303,0.434979254266944,0.641176786250393,"0.176778674125671",9.087223,0.956414,4.16075684159749,20.324998380048,58.2174767626878,"Q4","Q5",0.176778674125671,"Q5"
"339","040105",339,328,2046,5082,8731,"AREQUIPA","AREQUIPA","CHARACATO",77.7722500680569,77.9187527674521,0.394081286677659,0.616646923579503,"0.27383744716644298",11.49163,1.254946,3.75672889703356,23.4337418394227,58.2063910205017,"Q4","Q5",0.273837447166443,"Q5"
"340","040106",340,145,831,1952,3618,"AREQUIPA","AREQUIPA","CHIGUATA",79.3928397739029,72.4825518052149,0.275683354020701,0.519085592536276,"0.31627613306045499",17.804566,6.38718,4.00773908236595,22.9684908789386,53.9524599226092,"Q4","Q5",0.316276133060455,"Q4"
"341","040107",341,1569,10344,26863,41125,"AREQUIPA","AREQUIPA","JACOBO HUNTER",78.6325302241578,79.297818884399,0.460780587686976,0.663174584901959,"0.15735793113708499",4.337154,1.110182,3.81519756838906,25.1525835866261,65.3203647416413,"Q4","Q5",0.157357931137085,"Q5"
"342","040108",342,332,2500,6680,23352,"AREQUIPA","AREQUIPA","LA JOYA",78.1065308811389,68.3541809865807,0.455798413598121,0.610548145142097,"0.309649348258972",16.95343,1.85405,1.42171976704351,10.7057211373758,28.6056868790682,"Q4","Q5",0.309649348258972,"Q5"
"343","040109",343,3194,14273,33532,51591,"AREQUIPA","AREQUIPA","MARIANO MELGAR",78.311571872293,82.7718127927799,0.457527730215218,0.669505944790258,"0.204143047332764",6.153251,0.704965,6.19100230660387,27.6656781221531,64.9958326064624,"Q4","Q5",0.204143047332764,"Q5"
"344","040110",344,3792,14751,34225,51398,"AREQUIPA","AREQUIPA","MIRAFLORES",78.7246170328209,81.3167709089884,0.48945137727492,0.689308160995599,"0.14828020334243799",3.961676,0.549856,7.37771897739212,28.6995602941749,66.5881940931554,"Q4","Q5",0.148280203342438,"Q5"
"345","040111",345,88,527,1242,2634,"AREQUIPA","AREQUIPA","MOLLEBAYA",77.1089392858924,71.0828578606049,0.362148784387448,0.580001034740324,"0.31946110725402799",7.374991,7.094035,3.34092634776006,20.0075930144267,47.1526195899772,"Q4","Q5",0.319461107254028,"Q4"
"346","040112",346,6161,28712,72097,114458,"AREQUIPA","AREQUIPA","PAUCARPATA",78.5067747062295,79.5851754701938,0.432354302458856,0.649762834487291,"0.152722537517548",6.192393,0.676199,5.38276048856349,25.0851840849919,62.9899176990687,"Q4","Q5",0.152722537517548,"Q5"
"347","040113",347,57,282,621,1018,"AREQUIPA","AREQUIPA","POCSI",76.5980639669403,68.3244914669757,0.196996961117976,0.442696940656237,"0.51794159412384",14.39765,8.117923,5.5992141453831,27.7013752455796,61.0019646365422,"Q3","Q5",0.51794159412384,"Q3"
"348","040114",348,35,322,630,1135,"AREQUIPA","AREQUIPA","POLOBAYA",76.0131297087812,49.3454660594824,0.272584678405282,0.475356345814185,"0.47058916091919001",17.682058,6.904941,3.08370044052863,28.3700440528634,55.5066079295154,"Q3","Q5",0.47058916091919,"Q4"
"349","040115",349,64,444,999,1837,"AREQUIPA","AREQUIPA","QUEQUEÑA",76.5770852413482,74.9457454437252,0.391961112507371,0.603548562720571,"0.291187703609467",11.49163,4.36982,3.48394120849211,24.169842133914,54.3821448013065,"Q4","Q5",0.291187703609467,"Q5"
"350","040116",350,193,1159,2628,4117,"AREQUIPA","AREQUIPA","SABANDIA",77.6221294576364,74.8227447314978,0.464890618145995,0.64884921035073,"0.19855600595474199",11.49163,1.411776,4.68787952392519,28.1515666747632,63.8328880252611,"Q4","Q5",0.198556005954742,"Q5"
"351","040117",351,1330,7527,17269,25200,"AREQUIPA","AREQUIPA","SACHACA",77.552870243496,78.5297845575192,0.512999010575489,0.685521468575291,"0.195503175258636",6.565752,0.980855,5.27777777777778,29.8690476190476,68.5277777777778,"Q4","Q5",0.195503175258636,"Q5"
"352","040118",352,27,273,509,956,"AREQUIPA","AREQUIPA","SAN JUAN DE SIGUAS",77.5661107176013,65.7939547459765,0.407238752126773,0.579634622459681,"0.23127937316894501",14.39765,3.135608,2.82426778242678,28.5564853556485,53.2426778242678,"Q4","Q5",0.231279373168945,"Q5"
"353","040119",353,19,243,688,1452,"AREQUIPA","AREQUIPA","SAN JUAN DE TARUCANI",81.8374686598765,70.7430575366031,0.236296791401122,0.468528050564535,"0.45757722854614302",27.337288,43.89801,1.30853994490358,16.7355371900826,47.3829201101928,"Q3","Q4",0.457577228546143,"Q4"
"354","040120",354,11,212,393,666,"AREQUIPA","AREQUIPA","SANTA ISABEL DE SIGUAS",78.538401860119,57.5697104027295,0.42620400907172,0.572072520666447,"0.43097543716430697",22.979894,4.588296,1.65165165165165,31.8318318318318,59.009009009009,"Q4","Q4",0.430975437164307,"Q4"
"355","040121",355,49,493,2646,5219,"AREQUIPA","AREQUIPA","SANTA RITA DE SIGUAS",75.9049502938219,64.4121754055926,0.490461217309417,0.608449391663988,"0.22684097290039101",16.95343,1.609509,0.93887717953631,9.44625407166124,50.6993676949607,"Q4","Q5",0.226840972900391,"Q5"
"356","040122",356,2919,14038,35355,53903,"AREQUIPA","AREQUIPA","SOCABAYA",77.7251991898952,79.8477947215491,0.467419195811929,0.666751754339156,"0.21992337703704801",4.704118,0.834119,5.41528300836688,26.0430773797377,65.5900413706102,"Q4","Q5",0.219923377037048,"Q5"
"357","040123",357,639,3530,9728,15578,"AREQUIPA","AREQUIPA","TIABAYA",79.0299871635786,73.2769581827507,0.442042940290782,0.636178124862218,"0.19425457715988201",7.44205,0.939562,4.10193863140326,22.6601617665939,62.4470406984208,"Q4","Q5",0.194254577159882,"Q5"
"358","040124",358,429,3358,9443,14669,"AREQUIPA","AREQUIPA","UCHUMAYO",80.6827501097498,77.5560025217936,0.468744415748208,0.668901326549114,"0.159295558929443",6.330235,1.297306,2.92453473311064,22.8918126661667,64.373849614834,"Q4","Q5",0.159295558929443,"Q5"
"359","040125",359,53,443,1339,2571,"AREQUIPA","AREQUIPA","VITOR",78.5882632485852,78.3841559627992,0.496396465584266,0.64558523225669,"0.318403780460358",14.39765,2.894101,2.06145468689226,17.2306495527032,52.0809023726177,"Q4","Q5",0.318403780460358,"Q4"
"360","040126",360,3296,11878,22658,28997,"AREQUIPA","AREQUIPA","YANAHUARA",78.6226545944725,83.5154940688934,0.597331791681608,0.765343730068274,"0.147045493125916",0.34531,0.054594,11.3666931061834,40.9628582267131,78.1391178397765,"Q4","Q5",0.147045493125916,"Q5"
"361","040127",361,94,629,1730,2569,"AREQUIPA","AREQUIPA","YARABAMBA",79.7536468306861,72.2968456220324,0.413251566464982,0.627155841414226,"0.274161517620087",12.726926,2.531155,3.65901128843908,24.4842351109381,67.341377968081,"Q4","Q5",0.274161517620087,"Q5"
"362","040128",362,440,3002,10085,21719,"AREQUIPA","AREQUIPA","YURA",78.2170420077325,77.4021189384746,0.389863740713484,0.600506074887516,"0.24617022275924699",14.126672,2.219145,2.02587596114002,13.8219991712326,46.4339978820388,"Q4","Q5",0.246170222759247,"Q5"
"363","040129",363,5261,21339,47698,65818,"AREQUIPA","AREQUIPA","JOSE LUIS BUSTAMANTE Y RIVERO",79.4589730074046,82.7339836731807,0.573440889958251,0.745374405879039,"0.11104357242584199",1.433882,0.15408,7.9932541250114,32.4212221580723,72.4695372086663,"Q4","Q5",0.111043572425842,"Q5"
"364","040201",364,609,3318,7979,13315,"AREQUIPA","CAMANA","CAMANA",81.3224257048338,75.9947769876462,0.413959126928389,0.64347965848896,"0.15274846553802501",5.430922,0.585048,4.57378895981975,24.9192639879835,59.9248967330079,"Q4","Q5",0.152748465538025,"Q5"
"365","040202",365,111,977,2076,3778,"AREQUIPA","CAMANA","JOSE MARIA QUIMPER",80.0345844598571,75.5656424641292,0.438473717612451,0.633320694002572,"0.221656203269958",18.30842,3.086974,2.93806246691371,25.8602435150874,54.9497088406564,"Q4","Q4",0.221656203269958,"Q5"
"366","040203",366,13,289,970,3133,"AREQUIPA","CAMANA","MARIANO NICOLAS VALCARCEL",82.843827832221,63.930606651402,0.259400180331048,0.518390511147174,"0.29236650466919001",8.106226,0.292261,0.4149377593361,9.22438557293329,30.960740504309,"Q4","Q5",0.29236650466919,"Q5"
"367","040204",367,108,1178,2742,5750,"AREQUIPA","CAMANA","MARISCAL CACERES",82.7840737256521,71.1434991379508,0.460431988386053,0.628490643191326,"0.25161314010620101",22.336496,1.988953,1.87826086956522,20.4869565217391,47.6869565217391,"Q4","Q4",0.251613140106201,"Q5"
"368","040205",368,179,1472,3618,5885,"AREQUIPA","CAMANA","NICOLAS DE PIEROLA",81.262934804095,79.0045505532293,0.442669820332959,0.644540858599547,"0.18610030412674",18.30842,1.475964,3.04163126593033,25.0127442650807,61.4783347493628,"Q4","Q4",0.18610030412674,"Q5"
"369","040206",369,93,1053,2325,3494,"AREQUIPA","CAMANA","OCOÑA",82.6940815948203,66.9262139217768,0.43291675857708,0.619300831077462,"0.22578966617584201",13.74691,1.589909,2.66170578133944,30.1373783629078,66.542644533486,"Q4","Q5",0.225789666175842,"Q5"
"370","040207",370,10,192,678,881,"AREQUIPA","CAMANA","QUILCA",84.115181356095,66.0790466569441,0.301319268632261,0.550613448754415,"0.36053341627120999",8.8229936,0.462876,1.13507377979569,21.7934165720772,76.9580022701476,"Q4","Q5",0.36053341627121,"Q4"
"371","040208",371,389,2670,6563,12488,"AREQUIPA","CAMANA","SAMUEL PASTOR",84.7121861795039,69.3595667037428,0.453226154482454,0.643816046342685,"0.175392270088196",13.74691,1.480391,3.11499039077514,21.3805253042921,52.5544522741832,"Q4","Q5",0.175392270088196,"Q5"
"372","040301",372,44,672,1954,2966,"AREQUIPA","CARAVELI","CARAVELI",81.7098688012364,47.4985347811764,0.35428079968827,0.550943911736273,"0.23148989677429199",11.92252,6.210805,1.48347943358058,22.6567768037761,65.8799730276467,"Q4","Q5",0.231489896774292,"Q5"
"373","040302",373,117,1059,2628,3363,"AREQUIPA","CARAVELI","ACARI",81.5079948489279,56.2736136065512,0.514721593695992,0.634185166590694,"0.18156349658966101",11.22,1.411353,3.47903657448706,31.4897413024086,78.1445138269402,"Q4","Q5",0.181563496589661,"Q5"
"374","040303",374,44,785,2476,3639,"AREQUIPA","CARAVELI","ATICO",81.0666033838948,47.8129820502592,0.416558762318123,0.582004313903395,"0.22188413143158001",11.92252,0.319954,1.20912338554548,21.5718604012091,68.0406705138774,"Q4","Q5",0.22188413143158,"Q5"
"375","040304",375,17,97,339,491,"AREQUIPA","CARAVELI","ATIQUIPA",85,57.7845887179027,0.37331492507548,0.575966083832795,"0.33931207656860402",14.32448,1.97601,3.46232179226069,19.7556008146639,69.0427698574338,"Q4","Q5",0.339312076568604,"Q4"
"376","040305",376,50,397,1491,1990,"AREQUIPA","CARAVELI","BELLA UNION",85,57.6262747762098,0.595847547181646,0.679760092487755,"0.243749380111694",11.92252,1.893557,2.51256281407035,19.9497487437186,74.9246231155779,"Q4","Q5",0.243749380111694,"Q5"
"377","040306",377,14,204,452,602,"AREQUIPA","CARAVELI","CAHUACHO",83.2683437338921,55.3515534034647,0.144444816187635,0.386963199921115,"0.58612728118896495",41.516148,13.26259,2.32558139534884,33.8870431893688,75.0830564784053,"Q3","Q2",0.586127281188965,"Q3"
"378","040307",378,51,761,2884,5283,"AREQUIPA","CARAVELI","CHALA",83.8758388201813,68.0716722896577,0.466618651778063,0.65537110197434,"0.23408770561218301",11.92252,0.528791,0.965360590573538,14.4046943024797,54.590194964982,"Q4","Q5",0.234087705612183,"Q5"
"379","040308",379,11,217,1096,1859,"AREQUIPA","CARAVELI","CHAPARRA",85,62.380322089619,0.511749587982667,0.663187781616206,"0.22204476594924899",11.22,0.609257,0.591715976331361,11.6729424421732,58.9564281871974,"Q4","Q5",0.222044765949249,"Q5"
"380","040309",380,12,106,585,1319,"AREQUIPA","CARAVELI","HUANUHUANU",85,61.9044158764939,0.519778660520135,0.658242120114571,"0.24346560239791901",14.32448,4.719793,0.90978013646702,8.03639120545868,44.3517816527672,"Q4","Q5",0.243465602397919,"Q5"
"381","040310",381,23,387,920,1184,"AREQUIPA","CARAVELI","JAQUI",81.0548506316563,46.1262945028873,0.359771152203997,0.534558428393811,"0.239259243011475",14.32448,1.086542,1.94256756756757,32.6858108108108,77.7027027027027,"Q4","Q5",0.239259243011475,"Q5"
"382","040311",382,19,167,683,985,"AREQUIPA","CARAVELI","LOMAS",82.1189785305966,54.0188514756124,0.268887003086688,0.514029335549868,"0.292196094989777",14.32448,0.053373,1.92893401015228,16.9543147208122,69.3401015228426,"Q4","Q5",0.292196094989777,"Q5"
"383","040312",383,21,211,769,1381,"AREQUIPA","CARAVELI","QUICACHA",84.0553162596127,38.1965925423425,0.260711809873634,0.458185671436929,"0.41651099920272799",16.892371,4.892656,1.52063721940623,15.2787834902245,55.6842867487328,"Q3","Q5",0.416510999202728,"Q4"
"384","040313",384,37,310,943,1389,"AREQUIPA","CARAVELI","YAUCA",82.8662562654231,52.5839757332915,0.344073900337299,0.550686610107959,"0.221874475479126",7.668367,0.230942,2.66378689704824,22.3182145428366,67.8905687544996,"Q4","Q5",0.221874475479126,"Q5"
"385","040401",385,289,1575,4857,7437,"AREQUIPA","CASTILLA","APLAO",74.8502413031664,64.2310851986316,0.461251573381771,0.602457653125966,"0.24301326274871801",13.35676,3.617176,3.88597552776657,21.1778943122227,65.3085921742638,"Q4","Q5",0.243013262748718,"Q5"
"386","040402",386,11,160,398,878,"AREQUIPA","CASTILLA","ANDAGUA",75.5177421500747,74.173705236228,0.285915995645819,0.504954060375225,"0.41324484348297102",40.965186,13.62169,1.25284738041002,18.2232346241458,45.3302961275626,"Q3","Q2",0.413244843482971,"Q4"
"387","040403",387,19,147,240,356,"AREQUIPA","CASTILLA","AYO",72.5654850962318,39.5593094593216,0.305947481215805,0.464132894184596,"0.455151677131653",19.31141,1.500315,5.33707865168539,41.2921348314607,67.4157303370787,"Q3","Q4",0.455151677131653,"Q4"
"388","040404",388,9,151,516,1532,"AREQUIPA","CASTILLA","CHACHAS",79.0442359417199,45.5107099974496,0.246409254392434,0.426814748526659,"0.55386745929717995",38.67712,54.30486,0.587467362924282,9.85639686684073,33.6814621409922,"Q3","Q3",0.55386745929718,"Q3"
"389","040405",389,3,127,555,853,"AREQUIPA","CASTILLA","CHILCAYMARCA",79.4347874418384,49.449136824152,0.309499342895183,0.493340230510439,"0.441582381725311",39.311256,8.955372,0.351699882766706,14.8886283704572,65.0644783118406,"Q3","Q2",0.441582381725311,"Q4"
"390","040406",390,22,266,456,883,"AREQUIPA","CASTILLA","CHOCO",78.8307221100414,18.543426309057,0.124817818859591,0.278306742040941,"0.66610056161880504",39.958151,40.69218,2.49150622876557,30.1245753114383,51.6421291053228,"Q1","Q2",0.666100561618805,"Q2"
"391","040407",391,92,470,1153,1525,"AREQUIPA","CASTILLA","HUANCARQUI",74.8185704273927,59.0199374997943,0.413859469718283,0.574815634214587,"0.23240143060684201",12.598816,0.538086,6.0327868852459,30.8196721311475,75.6065573770492,"Q4","Q5",0.232401430606842,"Q5"
"392","040408",392,16,185,393,556,"AREQUIPA","CASTILLA","MACHAGUAY",77.7498091827794,34.6143957769064,0.214369352559744,0.404803732755696,"0.49284833669662498",19.31141,9.261827,2.87769784172662,33.273381294964,70.6834532374101,"Q3","Q4",0.492848336696625,"Q3"
"393","040409",393,26,441,1873,3493,"AREQUIPA","CASTILLA","ORCOPAMPA",77.7538364918212,44.5914130555325,0.479818113733578,0.585610700387358,"0.26021301746368403",15.696346,3.300849,0.744345834526195,12.625250501002,53.6215287718294,"Q4","Q5",0.260213017463684,"Q5"
"394","040410",394,62,490,1113,1785,"AREQUIPA","CASTILLA","PAMPACOLCA",73.3766586032655,46.8465506755124,0.228908178006268,0.424236651300731,"0.41830980777740501",20.922234,7.373532,3.4733893557423,27.4509803921569,62.3529411764706,"Q3","Q4",0.418309807777405,"Q4"
"395","040411",395,8,127,272,378,"AREQUIPA","CASTILLA","TIPAN",78.2811767880293,65.9321824322027,0.242275236267889,0.485008279386968,"0.37079375982284601",25.7727,3.954051,2.11640211640212,33.5978835978836,71.9576719576719,"Q3","Q4",0.370793759822846,"Q4"
"396","040412",396,6,62,144,189,"AREQUIPA","CASTILLA","UÑON",74.9201033563988,65.9321824322027,0.303486382549411,0.524857167437244,"0.43758422136306802",25.7727,21.17116,3.17460317460317,32.8042328042328,76.1904761904762,"Q4","Q4",0.437584221363068,"Q4"
"397","040413",397,131,1144,3495,5427,"AREQUIPA","CASTILLA","URACA",77.7430128884417,61.4024905093796,0.49844724607935,0.620865760883692,"0.2143914103508",13.35676,1.06181,2.41385664271236,21.0797862539156,64.400221116639,"Q4","Q5",0.2143914103508,"Q5"
"398","040414",398,62,380,758,1082,"AREQUIPA","CASTILLA","VIRACO",75.212939400046,51.6468762385588,0.310394402250323,0.491623023352984,"0.32729852199554499",25.7727,8.610193,5.73012939001848,35.1201478743068,70.0554528650647,"Q3","Q4",0.327298521995545,"Q4"
